0,0
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9,"[[87, 94, 228, 477], 'BSU_data/14-12/0/9_0.npy']"
0,10,"[[221, 114, 399, 470], 'BSU_data/14-12/0/10_0.npy']"
0,11,"[[318, 123, 463, 474], 'BSU_data/14-12/0/11_0.npy']"
0,12,"[[385, 138, 528, 476], 'BSU_data/14-12/0/12_0.npy']"
0,13,"[[503, 139, 634, 480], 'BSU_data/14-12/0/13_0.npy']"
0,14,"[[546, 149, 640, 476], 'BSU_data/14-12/0/14_0.npy']"
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23,"[[3, 36, 155, 480], 'BSU_data/14-12/0/23_0.npy']"
0,24,"[[81, 49, 239, 480], 'BSU_data/14-12/0/24_0.npy']"
0,25,"[[180, 91, 329, 475], 'BSU_data/14-12/0/25_0.npy']"
0,26,"[[251, 88, 403, 475], 'BSU_data/14-12/0/26_0.npy']"
0,27,"[[315, 98, 459, 473], 'BSU_data/14-12/0/27_0.npy']"
0,28,"[[392, 103, 533, 480], 'BSU_data/14-12/0/28_0.npy']"
0,29,"[[447, 110, 590, 480], 'BSU_data/14-12/0/29_0.npy']"
0,30,"[[487, 118, 629, 480], 'BSU_data/14-12/0/30_0.npy']"
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,47
0,48
0,49
0,50
0,51
0,52
0,53
0,54
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,62
0,63
0,64
0,65
0,66
0,67
0,68
0,69
0,70
0,71
0,72
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,107
0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,116
0,117
0,118
0,119
0,120
0,121
0,122
0,123
0,124
0,125
0,126
0,127
0,128
0,129
0,130
0,131
0,132
0,133
0,134
0,135
0,136
0,137
0,138
0,139
0,140
0,141
0,142
0,143
0,144
0,145
0,146
0,147
0,148
0,149
0,150
0,151
0,152
0,153
0,154
0,155
0,156
0,157
0,158
0,159
0,160
0,161
0,162
0,163
0,164
0,165
0,166
0,167
0,168
0,169
0,170
0,171
0,172
0,173
0,174
0,175
0,176
0,177
0,178
0,179
0,180
