2,0
2,1
2,2
2,3
2,4
2,5
2,6
2,7
2,8
2,9
2,10
2,11
2,12
2,13
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,32
2,33
2,34
2,35
2,36
2,37
2,38
2,39
2,40
2,41
2,42
2,43
2,44
2,45
2,46
2,47
2,48,"[[545, 82, 639, 411], 'BSU_data/14-08/2/48_0.npy']"
2,49,"[[469, 106, 562, 426], 'BSU_data/14-08/2/49_0.npy']"
2,50,"[[0, 134, 80, 443], 'BSU_data/14-08/2/50_0.npy']","[[402, 124, 520, 458], 'BSU_data/14-08/2/50_1.npy']"
2,51,"[[340, 123, 496, 454], 'BSU_data/14-08/2/51_0.npy']","[[14, 116, 129, 425], 'BSU_data/14-08/2/51_1.npy']"
2,52,"[[309, 142, 415, 444], 'BSU_data/14-08/2/52_0.npy']","[[59, 168, 154, 409], 'BSU_data/14-08/2/52_1.npy']"
2,53,"[[77, 128, 184, 409], 'BSU_data/14-08/2/53_0.npy']","[[243, 121, 388, 455], 'BSU_data/14-08/2/53_1.npy']"
2,54,"[[94, 149, 185, 381], 'BSU_data/14-08/2/54_0.npy']","[[234, 96, 341, 443], 'BSU_data/14-08/2/54_1.npy']"
2,55,"[[145, 151, 304, 435], 'BSU_data/14-08/2/55_0.npy']","[[99, 153, 185, 386], 'BSU_data/14-08/2/55_1.npy']"
2,56,"[[100, 149, 180, 379], 'BSU_data/14-08/2/56_0.npy']","[[160, 109, 257, 431], 'BSU_data/14-08/2/56_1.npy']"
2,57,"[[92, 164, 155, 369], 'BSU_data/14-08/2/57_0.npy']","[[130, 124, 219, 414], 'BSU_data/14-08/2/57_1.npy']"
2,58,"[[88, 115, 187, 417], 'BSU_data/14-08/2/58_0.npy']"
2,59,"[[29, 149, 153, 390], 'BSU_data/14-08/2/59_0.npy']"
2,60,"[[15, 137, 143, 399], 'BSU_data/14-08/2/60_0.npy']"
2,61,"[[0, 117, 89, 409], 'BSU_data/14-08/2/61_0.npy']"
2,62
2,63
2,64
2,65
2,66
2,67
2,68
2,69
2,70
2,71
2,72
2,73
2,74,"[[0, 104, 91, 384], 'BSU_data/14-08/2/74_0.npy']"
2,75,"[[18, 113, 136, 420], 'BSU_data/14-08/2/75_0.npy']"
2,76,"[[86, 103, 192, 414], 'BSU_data/14-08/2/76_0.npy']"
2,77,"[[94, 119, 234, 414], 'BSU_data/14-08/2/77_0.npy']"
2,78,"[[186, 102, 270, 416], 'BSU_data/14-08/2/78_0.npy']"
2,79,"[[210, 115, 356, 421], 'BSU_data/14-08/2/79_0.npy']"
2,80,"[[298, 99, 389, 440], 'BSU_data/14-08/2/80_0.npy']"
2,81,"[[318, 103, 456, 444], 'BSU_data/14-08/2/81_0.npy']"
2,82,"[[413, 98, 506, 442], 'BSU_data/14-08/2/82_0.npy']"
2,83,"[[424, 103, 573, 443], 'BSU_data/14-08/2/83_0.npy']"
2,84,"[[533, 88, 625, 402], 'BSU_data/14-08/2/84_0.npy']"
2,85
2,86
2,87
2,88
2,89
2,90
2,91
2,92
2,93
2,94
2,95
2,96
2,97
2,98
2,99
2,100
2,101
2,102
2,103
2,104
2,105
2,106
2,107
2,108
2,109
2,110
2,111
2,112
2,113
2,114
2,115
2,116
2,117
2,118
2,119
2,120
2,121
2,122
2,123
2,124
2,125
2,126
2,127
2,128
2,129
2,130
2,131
2,132
2,133
2,134
2,135
2,136
2,137
2,138
2,139
2,140
2,141
2,142
2,143
2,144
2,145
2,146
2,147
2,148
2,149
2,150
2,151
2,152
2,153
2,154
2,155
2,156
2,157
2,158
2,159
2,160
2,161
2,162
2,163
2,164
2,165
2,166
2,167
2,168
2,169
2,170
2,171
2,172
2,173
2,174
2,175
2,176
2,177
2,178
2,179
2,180
